年份,公司代號,公司名稱,ROE,ROA
1997,9941,裕融,7.0,21.2
1998,9941,裕融,7.0,19.8
1999,9941,裕融,7.0,23.5
2000,9941,裕融,6.6,26.2
2001,9941,裕融,          6.80,19.4
2002,9941,裕融,5.4,15.0
2003,9941,裕融,5.0,16.6
2004,9941,裕融,5.3,19.7
2005,9941,裕融,4.3,15.3
2006,9941,裕融,3.0,9.1
2007,9941,裕融,4.1,11.9
2008,9941,裕融,4.4,11.4
2009,9941,裕融,5.1,16.5
2010,9941,裕融,6.4,22.8
2011,9941,裕融,4.97,19.33
2013,9941,裕融,3.08,19.42
2014,9941,裕融,2.95,18.11
2015,9941,裕融,2.5,14.63
2016,9941,裕融,2.48,15.76
2017,9941,裕融,3.04,19.53
2018,9941,裕融,2.98,16.41
2019,9941,裕融,2.84,15.15
2020,9941,裕融,2.63,         13.55
2021,9941,裕融,3.4,22.51
2022,9941,裕融,          3.44,         19.94
