年份,公司代號,公司名稱,ROE,ROA
2001,3311,閎暉,         -0.08,-0.08
2002,3311,閎暉,13.45,18.24
2003,3311,閎暉,21.21,31.59
2004,3311,閎暉,30.07,44.71
2005,3311,閎暉,28.85,41.51
2006,3311,閎暉,23.61,34.54
2007,3311,閎暉,24.11,34.45
2008,3311,閎暉,19.57,26.11
2009,3311,閎暉,17.8,26.18
2010,3311,閎暉,17.02,26.66
2011,3311,閎暉,13.97,21.73
2013,3311,閎暉,2.78,4.25
2014,3311,閎暉,-15.13,-25.33
2015,3311,閎暉,1.56,2.2
2016,3311,閎暉,-1.42,-2.8
2017,3311,閎暉,-1.3,-2.12
2018,3311,閎暉,-0.7,-0.89
2019,3311,閎暉,-0.68,-0.97
2020,3311,閎暉,-11.73,        -15.88
2021,3311,閎暉,2.16,2.76
2022,3311,閎暉,          3.21,          4.04
