年份,公司代號,公司名稱,ROE,ROA
1996,2388,威盛,20.85,38.11
1997,2388,威盛,43.46,76.97
1999,2388,威盛,15.86,20.65
2000,2388,威盛,26.36,36.55
2001,2388,威盛,         15.87,22.36
2002,2388,威盛,1.69,1.75
2003,2388,威盛,-4.56,-7.17
2004,2388,威盛,-18.14,-26.87
2005,2388,威盛,0.7,0.81
2006,2388,威盛,-4.24,-7.63
2007,2388,威盛,-23.4,-40.3
2008,2388,威盛,-28.16,-51.11
2009,2388,威盛,-26.52,-48.76
2010,2388,威盛,-7.92,-11.51
2011,2388,威盛,-31.34,-39.86
2013,2388,威盛,-12.4,-31.55
2014,2388,威盛,-15.66,-60.88
2015,2388,威盛,9.65,36.2
2016,2388,威盛,2.15,4.63
2017,2388,威盛,0.8,0.95
2018,2388,威盛,1.34,2.03
2019,2388,威盛,1.52,2.29
2020,2388,威盛,0.35,          0.67
2021,2388,威盛,0.22,0.35
2022,2388,威盛,          0.01,          0.02
