年份,公司代號,公司名稱,ROE,ROA
1996,9926,新海,8.28,17.36
1997,9926,新海,7.3,14.59
1998,9926,新海,6.97,13.05
1999,9926,新海,6.63,11.43
2000,9926,新海,5.65,9.31
2001,9926,新海,          5.85,9.26
2002,9926,新海,3.52,5.64
2003,9926,新海,3.96,6.92
2004,9926,新海,5.08,8.83
2005,9926,新海,4.6,8.02
2006,9926,新海,5.01,8.32
2007,9926,新海,7.62,12.0
2008,9926,新海,8.9,14.05
2009,9926,新海,8.54,13.2
2010,9926,新海,9.82,14.41
2011,9926,新海,8.44,11.96
2013,9926,新海,5.58,8.58
2014,9926,新海,5.95,10.35
2015,9926,新海,6.43,12.0
2016,9926,新海,5.84,11.09
2017,9926,新海,6.58,12.76
2018,9926,新海,5.68,11.23
2019,9926,新海,5.99,12.09
2020,9926,新海,6.39,         13.19
2021,9926,新海,6.28,13.04
2022,9926,新海,          6.01,         12.69
