年份,公司代號,公司名稱,ROE,ROA
1997,2423,固緯,9.99,16.37
1998,2423,固緯,10.84,16.2
1999,2423,固緯,9.02,11.91
2000,2423,固緯,8.84,11.2
2001,2423,固緯,          9.44,12.05
2002,2423,固緯,7.77,9.9
2003,2423,固緯,10.38,13.22
2004,2423,固緯,10.67,15.23
2005,2423,固緯,7.3,11.67
2006,2423,固緯,10.51,16.65
2007,2423,固緯,11.39,17.19
2008,2423,固緯,6.81,10.19
2009,2423,固緯,5.53,8.29
2010,2423,固緯,9.1,13.46
2011,2423,固緯,11.76,16.3
2013,2423,固緯,4.4,6.69
2014,2423,固緯,6.06,9.14
2015,2423,固緯,7.8,11.36
2016,2423,固緯,8.49,11.9
2017,2423,固緯,9.39,12.91
2018,2423,固緯,10.95,15.11
2019,2423,固緯,9.81,13.35
2020,2423,固緯,5.89,          8.52
2021,2423,固緯,8.15,12.17
2022,2423,固緯,         10.87,         15.94
