年份,公司代號,公司名稱,ROE,ROA
1999,9944,新麗,11.68,19.76
2000,9944,新麗,11.99,20.36
2001,9944,新麗,          7.06,11.11
2002,9944,新麗,7.76,12.63
2003,9944,新麗,8.49,12.79
2004,9944,新麗,5.92,9.23
2005,9944,新麗,6.12,11.84
2006,9944,新麗,7.47,14.35
2007,9944,新麗,33.56,49.07
2008,9944,新麗,2.74,3.18
2009,9944,新麗,5.04,6.12
2010,9944,新麗,4.58,5.9
2011,9944,新麗,1.72,2.09
2013,9944,新麗,3.27,4.77
2014,9944,新麗,3.21,4.71
2015,9944,新麗,1.85,2.49
2016,9944,新麗,1.85,2.73
2017,9944,新麗,1.33,1.82
2018,9944,新麗,0.68,0.59
2019,9944,新麗,-0.29,-1.37
2020,9944,新麗,2.12,          3.12
2021,9944,新麗,10.11,17.04
2022,9944,新麗,          4.39,          7.13
