年份,公司代號,公司名稱,ROE,ROA
1991,2901,欣欣,1.96,2.21
1992,2901,欣欣,0.44,0.25
1993,2901,欣欣,-3.39,-4.94
1994,2901,欣欣,-2.52,-4.14
1995,2901,欣欣,-2.39,-4.29
1996,2901,欣欣,2.55,2.8
1997,2901,欣欣,3.36,4.22
1998,2901,欣欣,2.29,2.89
1999,2901,欣欣,1.76,2.2
2000,2901,欣欣,1.38,1.71
2001,2901,欣欣,          2.06,2.53
2002,2901,欣欣,0.39,0.48
2004,2901,欣欣,1.06,1.32
2005,2901,欣欣,1.88,2.29
2006,2901,欣欣,0.43,0.51
2007,2901,欣欣,1.26,1.51
2008,2901,欣欣,2.33,2.76
2009,2901,欣欣,2.26,2.64
2010,2901,欣欣,2.02,2.35
2011,2901,欣欣,3.3,3.84
2013,2901,欣欣,3.68,4.29
2014,2901,欣欣,3.61,4.18
2015,2901,欣欣,4.02,4.63
2016,2901,欣欣,3.16,3.62
2017,2901,欣欣,3.44,3.94
2018,2901,欣欣,3.17,3.64
2019,2901,欣欣,3.29,3.75
2020,2901,欣欣,1.43,          1.62
2021,2901,欣欣,0.51,0.57
2022,2901,欣欣,          1.71,          1.95
