年份,公司代號,公司名稱,ROE,ROA
2000,6197,佳必琪,28.55,57.81
2001,6197,佳必琪,         24.70,38.64
2002,6197,佳必琪,19.23,26.46
2003,6197,佳必琪,19.78,32.06
2004,6197,佳必琪,14.52,26.03
2005,6197,佳必琪,6.82,11.74
2006,6197,佳必琪,15.73,25.3
2007,6197,佳必琪,11.31,16.32
2008,6197,佳必琪,-0.24,-0.32
2009,6197,佳必琪,5.17,6.26
2010,6197,佳必琪,2.57,3.08
2011,6197,佳必琪,-1.51,-1.94
2013,6197,佳必琪,3.42,4.53
2014,6197,佳必琪,5.99,8.23
2015,6197,佳必琪,0.05,0.07
2016,6197,佳必琪,8.3,11.3
2017,6197,佳必琪,5.96,8.2
2018,6197,佳必琪,6.31,8.96
2019,6197,佳必琪,6.18,8.76
2020,6197,佳必琪,6.1,          8.73
2021,6197,佳必琪,8.43,12.47
2022,6197,佳必琪,          9.89,         14.23
