年份,公司代號,公司名稱,ROE,ROA
2003,8114,振樺電,17.27,22.73
2004,8114,振樺電,27.29,38.37
2005,8114,振樺電,34.53,47.72
2006,8114,振樺電,30.01,41.15
2007,8114,振樺電,27.77,37.85
2008,8114,振樺電,17.98,25.28
2009,8114,振樺電,13.37,19.54
2010,8114,振樺電,22.77,32.85
2011,8114,振樺電,19.38,28.02
2013,8114,振樺電,22.5,36.45
2014,8114,振樺電,20.53,36.55
2015,8114,振樺電,17.96,35.09
2016,8114,振樺電,11.68,29.58
2017,8114,振樺電,6.62,25.34
2018,8114,振樺電,5.19,23.65
2019,8114,振樺電,3.43,15.82
2020,8114,振樺電,0.76,          3.76
2021,8114,振樺電,3.99,16.07
2022,8114,振樺電,          7.10,         20.06
