年份,公司代號,公司名稱,ROE,ROA
1997,2030,彰源,4.8,4.8
1998,2030,彰源,7.7,12.4
1999,2030,彰源,7.1,10.7
2000,2030,彰源,5.7,8.9
2001,2030,彰源,          3.40,2.5
2002,2030,彰源,4.4,5.9
2003,2030,彰源,5.6,11.3
2004,2030,彰源,11.4,23.4
2005,2030,彰源,8.7,14.2
2006,2030,彰源,14.6,27.0
2007,2030,彰源,8.46,15.1
2008,2030,彰源,-7.84,-19.23
2009,2030,彰源,2.5,4.85
2010,2030,彰源,4.79,11.34
2011,2030,彰源,-1.18,-7.44
2013,2030,彰源,1.54,1.26
2014,2030,彰源,4.69,11.43
2015,2030,彰源,-1.3,-8.18
2016,2030,彰源,3.9,9.18
2017,2030,彰源,6.17,15.46
2018,2030,彰源,6.29,14.11
2019,2030,彰源,3.46,6.69
2020,2030,彰源,1.77,          2.74
2021,2030,彰源,9.88,27.18
2022,2030,彰源,          6.34,         14.56
