年份,公司代號,公司名稱,ROE,ROA
1990,2701,萬企,2.7,          3.50
1991,2701,萬企,0.6,0.7
1992,2701,萬企,0.93,1.2
1993,2701,萬企,2.7,3.5
1994,2701,萬企,5.3,6.8
1995,2701,萬企,4.6,5.9
1996,2701,萬企,3.8,5.4
1997,2701,萬企,4.0,5.5
1998,2701,萬企,4.9,6.7
2001,2701,萬企,          4.10,5.4
2002,2701,萬企,3.1,4.1
2004,2701,萬企,3.4,4.5
2005,2701,萬企,4.5,5.6
2006,2701,萬企,6.81,7.92
2007,2701,萬企,2.7,3.15
2008,2701,萬企,2.41,2.84
2009,2701,萬企,3.39,3.98
2010,2701,萬企,3.22,3.7
2011,2701,萬企,2.67,3.07
2013,2701,萬企,3.08,3.54
2014,2701,萬企,3.96,4.55
2015,2701,萬企,4.36,4.99
2016,2701,萬企,4.61,5.29
2017,2701,萬企,5.0,5.74
2018,2701,萬企,3.94,4.43
2019,2701,萬企,4.53,5.26
2020,2701,萬企,1.95,          2.27
2021,2701,萬企,0.96,1.12
2022,2701,萬企,          2.36,          2.74
