年份,公司代號,公司名稱,ROE,ROA
1996,2476,鉅祥,9.4,14.95
1998,2476,鉅祥,10.24,13.27
1999,2476,鉅祥,18.43,22.36
2000,2476,鉅祥,23.86,28.98
2001,2476,鉅祥,          9.44,12.15
2002,2476,鉅祥,5.13,6.52
2003,2476,鉅祥,5.35,7.42
2004,2476,鉅祥,8.14,12.49
2005,2476,鉅祥,10.84,15.75
2006,2476,鉅祥,14.75,19.79
2007,2476,鉅祥,14.33,18.34
2008,2476,鉅祥,7.93,10.42
2009,2476,鉅祥,6.91,8.66
2010,2476,鉅祥,9.71,11.44
2011,2476,鉅祥,6.63,7.87
2013,2476,鉅祥,5.87,8.53
2014,2476,鉅祥,6.63,9.85
2015,2476,鉅祥,7.04,10.6
2016,2476,鉅祥,8.25,12.63
2017,2476,鉅祥,6.26,9.9
2018,2476,鉅祥,4.85,7.81
2019,2476,鉅祥,5.09,8.27
2020,2476,鉅祥,4.56,          7.64
2021,2476,鉅祥,8.75,15.16
2022,2476,鉅祥,         10.58,         17.83
