年份,公司代號,公司名稱,ROE,ROA
1993,2342,茂矽,15.2,23.7
1994,2342,茂矽,21.4,36.3
1995,2342,茂矽,31.5,47.3
1996,2342,茂矽,10.5,15.1
1997,2342,茂矽,4.9,5.4
1998,2342,茂矽,-1.09,-6.7
1999,2342,茂矽,8.3,11.6
2000,2342,茂矽,4.3,4.97
2001,2342,茂矽,        -28.26,-55.93
2002,2342,茂矽,-30.21,-78.58
2003,2342,茂矽,-12.07,-34.9
2004,2342,茂矽,14.19,28.16
2005,2342,茂矽,4.56,6.88
2006,2342,茂矽,20.31,27.22
2007,2342,茂矽,1.67,1.92
2008,2342,茂矽,-62.39,-84.27
2009,2342,茂矽,-5.45,-10.23
2010,2342,茂矽,-6.48,-11.6
2011,2342,茂矽,-18.69,-31.85
2013,2342,茂矽,-20.57,-37.62
2014,2342,茂矽,-8.6,-17.92
2015,2342,茂矽,-29.09,-67.15
2016,2342,茂矽,-4.48,-14.62
2017,2342,茂矽,-0.72,-3.4
2018,2342,茂矽,6.29,10.12
2019,2342,茂矽,-11.95,-18.51
2020,2342,茂矽,7.94,         10.63
2021,2342,茂矽,7.41,10.98
2022,2342,茂矽,         13.85,         22.05
