年份,公司代號,公司名稱,ROE,ROA
1990,2105,正新,12.1,         16.14
1991,2105,正新,11.07,15.89
1992,2105,正新,10.28,14.79
1993,2105,正新,11.15,15.53
1994,2105,正新,9.77,13.84
1995,2105,正新,8.18,11.47
1996,2105,正新,7.34,10.25
1997,2105,正新,6.22,8.21
1998,2105,正新,8.94,11.82
1999,2105,正新,8.7,11.14
2000,2105,正新,9.0,11.57
2001,2105,正新,          9.99,12.92
2002,2105,正新,14.07,18.77
2003,2105,正新,11.8,16.84
2004,2105,正新,8.33,12.47
2005,2105,正新,5.27,7.5
2006,2105,正新,6.84,9.74
2007,2105,正新,15.94,23.8
2008,2105,正新,8.68,12.92
2009,2105,正新,25.8,38.84
2010,2105,正新,16.77,24.3
2011,2105,正新,12.04,17.67
2013,2105,正新,12.48,26.21
2014,2105,正新,10.27,19.19
2015,2105,正新,8.12,14.38
2016,2105,正新,8.45,14.98
2017,2105,正新,3.84,6.55
2018,2105,正新,2.83,4.39
2019,2105,正新,2.89,4.46
2020,2105,正新,4.33,          7.55
2021,2105,正新,3.8,6.52
2022,2105,正新,          3.80,          6.02
