年份,公司代號,公司名稱,ROE,ROA
1995,2414,精技,7.18,15.61
1996,2414,精技,8.75,16.47
1997,2414,精技,8.8,15.74
1998,2414,精技,7.7,10.81
1999,2414,精技,7.05,10.54
2000,2414,精技,5.29,8.15
2001,2414,精技,          3.44,4.91
2002,2414,精技,4.44,7.49
2003,2414,精技,3.94,7.3
2004,2414,精技,4.23,9.29
2005,2414,精技,4.64,9.33
2006,2414,精技,4.72,9.0
2007,2414,精技,5.12,9.75
2008,2414,精技,5.3,9.64
2009,2414,精技,5.08,8.92
2010,2414,精技,5.03,9.71
2011,2414,精技,5.34,9.88
2013,2414,精技,3.13,5.83
2014,2414,精技,4.92,9.15
2015,2414,精技,4.26,8.01
2016,2414,精技,4.2,8.28
2017,2414,精技,4.67,9.09
2018,2414,精技,4.47,8.5
2019,2414,精技,4.76,9.7
2020,2414,精技,5.4,         11.69
2021,2414,精技,7.49,15.75
2022,2414,精技,          6.25,         13.47
