年份,公司代號,公司名稱,ROE,ROA
1998,3033,威健,7.84,20.94
1999,3033,威健,11.7,28.16
2000,3033,威健,16.97,37.56
2002,3033,威健,6.59,13.33
2003,3033,威健,6.54,14.14
2004,3033,威健,6.48,14.62
2005,3033,威健,8.06,17.47
2006,3033,威健,9.67,18.4
2007,3033,威健,8.57,14.31
2008,3033,威健,4.19,6.03
2009,3033,威健,7.01,13.05
2010,3033,威健,9.41,19.61
2011,3033,威健,7.9,17.18
2013,3033,威健,4.45,13.94
2014,3033,威健,3.96,12.03
2015,3033,威健,3.6,10.21
2016,3033,威健,2.96,7.79
2017,3033,威健,4.12,11.84
2018,3033,威健,3.97,11.13
2019,3033,威健,2.45,4.54
2020,3033,威健,3.9,         11.91
2021,3033,威健,7.37,24.42
2022,3033,威健,          6.77,         19.75
