年份,公司代號,公司名稱,ROE,ROA
2001,4119,旭富,          6.51,8.71
2002,4119,旭富,11.31,16.74
2003,4119,旭富,10.73,13.45
2004,4119,旭富,4.9,5.51
2005,4119,旭富,4.7,5.19
2006,4119,旭富,5.51,5.96
2007,4119,旭富,15.68,18.1
2008,4119,旭富,14.29,17.13
2009,4119,旭富,13.96,16.8
2010,4119,旭富,12.46,15.79
2011,4119,旭富,5.97,7.96
2013,4119,旭富,6.99,9.65
2014,4119,旭富,8.67,12.33
2015,4119,旭富,11.43,14.99
2016,4119,旭富,11.95,14.3
2017,4119,旭富,5.58,6.37
2018,4119,旭富,12.63,14.57
2019,4119,旭富,14.51,17.09
2020,4119,旭富,8.33,         10.60
2021,4119,旭富,1.27,1.68
2022,4119,旭富,          6.77,          8.89
