年份,公司代號,公司名稱,ROE,ROA
1999,6117,迎廣,14.89,34.21
2000,6117,迎廣,15.04,32.38
2001,6117,迎廣,         21.41,45.53
2002,6117,迎廣,11.52,19.0
2003,6117,迎廣,6.92,9.67
2004,6117,迎廣,-4.03,-6.63
2005,6117,迎廣,3.37,5.28
2006,6117,迎廣,3.22,4.6
2007,6117,迎廣,1.42,1.92
2008,6117,迎廣,4.95,6.89
2009,6117,迎廣,-0.95,-1.55
2010,6117,迎廣,2.0,2.78
2011,6117,迎廣,2.67,3.78
2013,6117,迎廣,0.94,1.09
2014,6117,迎廣,1.45,1.96
2015,6117,迎廣,-6.61,-12.71
2016,6117,迎廣,-5.14,-10.62
2017,6117,迎廣,8.83,16.82
2018,6117,迎廣,-6.11,-12.52
2019,6117,迎廣,-5.24,-11.94
2020,6117,迎廣,-2.7,         -7.60
2021,6117,迎廣,-2.48,-9.0
2022,6117,迎廣,          1.93,          4.29
