年份,公司代號,公司名稱,ROE,ROA
2000,2408,南亞科,2.97,3.69
2001,2408,南亞科,        -11.00,-28.0
2002,2408,南亞科,4.29,6.16
2003,2408,南亞科,-0.7,-3.16
2004,2408,南亞科,8.65,13.29
2005,2408,南亞科,3.0,4.08
2006,2408,南亞科,15.19,25.84
2007,2408,南亞科,-8.66,-17.49
2008,2408,南亞科,-28.21,-78.6
2009,2408,南亞科,-15.81,-63.32
2010,2408,南亞科,-10.57,-43.22
2011,2408,南亞科,-30.84,-143.91
2013,2408,南亞科,9.62,137.35
2014,2408,南亞科,29.5,109.18
2015,2408,南亞科,17.15,35.57
2016,2408,南亞科,20.17,33.77
2017,2408,南亞科,28.27,37.0
2018,2408,南亞科,23.61,26.5
2019,2408,南亞科,5.65,6.2
2020,2408,南亞科,4.65,          5.02
2021,2408,南亞科,12.8,13.98
2022,2408,南亞科,          7.44,          8.26
