年份,公司代號,公司名稱,ROE,ROA
1992,2331,精英,9.42,16.03
1993,2331,精英,8.93,15.51
1994,2331,精英,8.19,16.16
1995,2331,精英,2.34,-0.57
1996,2331,精英,0.1,-5.04
1997,2331,精英,-5.43,-24.28
1998,2331,精英,-13.44,-72.1
1999,2331,精英,18.59,63.62
2000,2331,精英,17.17,47.72
2001,2331,精英,         18.98,39.39
2002,2331,精英,12.12,28.33
2003,2331,精英,2.99,5.2
2004,2331,精英,-2.26,-5.05
2005,2331,精英,2.15,3.49
2006,2331,精英,-4.32,-7.02
2007,2331,精英,2.48,3.89
2008,2331,精英,1.15,1.45
2009,2331,精英,2.51,3.69
2010,2331,精英,0.54,0.69
2011,2331,精英,1.5,2.0
2013,2331,精英,10.23,19.4
2014,2331,精英,3.92,7.53
2015,2331,精英,3.89,7.25
2016,2331,精英,-3.41,-6.65
2017,2331,精英,0.3,1.89
2018,2331,精英,0.1,0.19
2019,2331,精英,0.15,0.48
2020,2331,精英,0.13,          0.60
2021,2331,精英,0.49,0.86
2022,2331,精英,          3.80,          7.92
