年份,公司代號,公司名稱,ROE,ROA
1997,2478,大毅,15.07,23.18
1998,2478,大毅,11.24,16.0
1999,2478,大毅,10.64,14.15
2000,2478,大毅,20.56,25.23
2001,2478,大毅,          8.40,9.55
2002,2478,大毅,7.21,7.99
2003,2478,大毅,8.97,10.14
2004,2478,大毅,5.58,6.46
2005,2478,大毅,6.84,7.85
2006,2478,大毅,8.12,9.16
2007,2478,大毅,5.22,6.06
2008,2478,大毅,4.51,5.38
2009,2478,大毅,6.79,8.11
2010,2478,大毅,10.05,12.96
2011,2478,大毅,3.74,5.09
2013,2478,大毅,1.53,1.8
2014,2478,大毅,2.77,3.61
2015,2478,大毅,3.7,4.84
2016,2478,大毅,3.54,4.82
2017,2478,大毅,2.98,4.29
2018,2478,大毅,17.38,25.92
2019,2478,大毅,4.84,6.99
2020,2478,大毅,8.06,         11.98
2021,2478,大毅,10.08,15.48
2022,2478,大毅,          6.71,          9.66
