年份,公司代號,公司名稱,ROE,ROA
1993,1614,三洋電,7.39,12.26
1994,1614,三洋電,11.26,19.09
1995,1614,三洋電,6.93,11.64
1996,1614,三洋電,5.8,9.49
1997,1614,三洋電,3.93,5.92
1998,1614,三洋電,3.8,5.37
1999,1614,三洋電,3.86,4.9
2000,1614,三洋電,4.59,5.61
2001,1614,三洋電,          3.70,4.7
2002,1614,三洋電,5.26,7.28
2003,1614,三洋電,7.02,9.81
2004,1614,三洋電,7.29,10.2
2005,1614,三洋電,7.6,10.56
2006,1614,三洋電,6.16,8.18
2007,1614,三洋電,5.94,7.55
2008,1614,三洋電,4.29,5.33
2009,1614,三洋電,3.58,4.48
2010,1614,三洋電,4.52,5.89
2011,1614,三洋電,5.76,7.61
2013,1614,三洋電,3.61,4.61
2014,1614,三洋電,3.39,4.4
2015,1614,三洋電,3.92,5.11
2016,1614,三洋電,4.8,6.11
2017,1614,三洋電,3.35,4.14
2018,1614,三洋電,3.21,3.92
2019,1614,三洋電,3.91,4.78
2020,1614,三洋電,5.53,          6.71
2021,1614,三洋電,5.52,6.81
2022,1614,三洋電,          4.31,          5.32
