年份,公司代號,公司名稱,ROE,ROA
1996,2485,兆赫,11.34,26.72
1997,2485,兆赫,20.1,34.45
1998,2485,兆赫,21.45,29.5
1999,2485,兆赫,20.15,28.36
2000,2485,兆赫,16.5,23.92
2001,2485,兆赫,          6.63,7.77
2002,2485,兆赫,5.82,6.98
2003,2485,兆赫,11.72,14.96
2004,2485,兆赫,4.08,7.07
2005,2485,兆赫,6.11,10.64
2006,2485,兆赫,15.94,21.17
2007,2485,兆赫,29.87,42.2
2008,2485,兆赫,19.43,26.35
2009,2485,兆赫,13.62,17.69
2010,2485,兆赫,12.49,15.75
2011,2485,兆赫,10.82,13.38
2013,2485,兆赫,8.86,11.35
2014,2485,兆赫,6.17,8.55
2015,2485,兆赫,8.41,11.25
2016,2485,兆赫,5.26,6.97
2017,2485,兆赫,0.26,0.31
2018,2485,兆赫,3.19,4.03
2019,2485,兆赫,-1.46,-1.88
2020,2485,兆赫,-1.83,         -2.39
2021,2485,兆赫,-4.3,-5.76
2022,2485,兆赫,         -0.75,         -1.04
