年份,公司代號,公司名稱,ROE,ROA
1989,1451,年興,9.78,26.22
1990,1451,年興,11.08,         17.08
1991,1451,年興,13.31,20.77
1992,1451,年興,15.85,23.36
1993,1451,年興,12.37,14.68
1994,1451,年興,12.09,14.75
1995,1451,年興,10.92,14.88
1997,1451,年興,14.67,20.71
1998,1451,年興,14.99,20.2
1999,1451,年興,17.31,22.94
2000,1451,年興,13.29,17.34
2001,1451,年興,         15.49,18.88
2002,1451,年興,17.23,20.38
2003,1451,年興,16.45,19.23
2004,1451,年興,12.91,14.66
2005,1451,年興,10.88,13.04
2006,1451,年興,9.48,12.33
2007,1451,年興,7.82,10.33
2008,1451,年興,0.91,0.92
2009,1451,年興,8.82,10.86
2010,1451,年興,9.91,11.89
2011,1451,年興,5.24,6.46
2013,1451,年興,5.83,7.71
2014,1451,年興,5.0,6.7
2015,1451,年興,5.0,6.64
2016,1451,年興,5.56,7.32
2017,1451,年興,2.45,3.28
2018,1451,年興,3.97,5.38
2019,1451,年興,-0.68,-0.94
2020,1451,年興,-4.55,         -5.85
2021,1451,年興,2.72,3.3
2022,1451,年興,          4.79,          5.68
