年份,公司代號,公司名稱,ROE,ROA
1993,2530,華建,5.95,23.17
1994,2530,華建,4.09,13.52
1995,2530,華建,5.8,17.31
1996,2530,華建,3.06,7.77
1997,2530,華建,4.87,14.21
1998,2530,華建,5.59,14.26
2000,2530,華建,-0.91,-3.87
2001,2530,華建,         -0.64,-8.37
2002,2530,華建,-3.73,-16.56
2003,2530,華建,-9.26,-32.79
2004,2530,華建,1.15,0.72
2005,2530,華建,-15.66,-49.42
2006,2530,華建,2.73,6.05
2007,2530,華建,2.18,2.73
2008,2530,華建,-9.45,-21.42
2009,2530,華建,6.87,12.67
2010,2530,華建,11.41,18.84
2011,2530,華建,4.96,8.01
2013,2530,華建,-0.33,-1.55
2014,2530,華建,-1.95,-6.26
2015,2530,華建,8.99,21.32
2016,2530,華建,6.41,11.74
2017,2530,華建,-1.51,-3.37
2018,2530,華建,0.82,0.58
2019,2530,華建,-1.11,-2.19
2020,2530,華建,-1.18,         -1.96
2021,2530,華建,-0.69,-1.6
2022,2530,華建,          2.42,          4.65
