年份,公司代號,公司名稱,ROE,ROA
1997,3042,晶技,-3.22,-7.45
1998,3042,晶技,7.05,8.89
1999,3042,晶技,8.23,11.9
2000,3042,晶技,17.58,32.36
2001,3042,晶技,          7.60,11.53
2002,3042,晶技,4.18,4.68
2003,3042,晶技,4.8,7.51
2004,3042,晶技,7.23,12.18
2005,3042,晶技,12.51,18.18
2006,3042,晶技,16.08,24.75
2007,3042,晶技,17.11,25.55
2008,3042,晶技,12.57,17.72
2009,3042,晶技,9.42,13.55
2010,3042,晶技,12.69,19.12
2011,3042,晶技,9.8,15.34
2013,3042,晶技,7.48,11.57
2014,3042,晶技,7.77,11.56
2015,3042,晶技,6.67,9.56
2016,3042,晶技,6.82,9.79
2017,3042,晶技,6.86,10.04
2018,3042,晶技,5.09,7.19
2019,3042,晶技,5.32,7.7
2020,3042,晶技,9.65,         15.58
2021,3042,晶技,16.84,27.81
2022,3042,晶技,         13.99,         22.24
