年份,公司代號,公司名稱,ROE,ROA
1999,6177,達麗,10.84,26.18
2000,6177,達麗,8.84,17.89
2001,6177,達麗,          3.86,4.61
2002,6177,達麗,4.92,7.5
2003,6177,達麗,3.28,6.0
2004,6177,達麗,0.7,0.37
2005,6177,達麗,-0.98,-2.99
2006,6177,達麗,-5.74,-11.89
2007,6177,達麗,0.79,1.43
2008,6177,達麗,4.77,13.46
2009,6177,達麗,2.49,8.91
2010,6177,達麗,8.55,31.92
2011,6177,達麗,5.47,16.57
2013,6177,達麗,0.71,1.93
2014,6177,達麗,14.55,54.13
2015,6177,達麗,6.27,19.42
2016,6177,達麗,3.21,9.99
2017,6177,達麗,8.32,27.54
2018,6177,達麗,0.81,1.08
2019,6177,達麗,5.14,21.71
2020,6177,達麗,0.88,          2.96
2021,6177,達麗,4.81,24.77
2022,6177,達麗,          3.39,         16.34
