年份,公司代號,公司名稱,ROE,ROA
1996,2434,統懋,19.1,30.0
1997,2434,統懋,11.7,17.1
1998,2434,統懋,9.4,13.0
1999,2434,統懋,8.7,11.6
2000,2434,統懋,13.4,18.8
2001,2434,統懋,          3.90,4.3
2002,2434,統懋,3.8,3.9
2003,2434,統懋,3.2,3.6
2004,2434,統懋,5.8,7.9
2005,2434,統懋,5.2,6.8
2006,2434,統懋,3.16,3.68
2007,2434,統懋,3.58,4.78
2008,2434,統懋,-4.68,-9.14
2009,2434,統懋,-4.03,-7.72
2010,2434,統懋,-3.44,-5.5
2011,2434,統懋,-13.68,-19.85
2013,2434,統懋,-12.25,-19.78
2014,2434,統懋,17.12,26.98
2015,2434,統懋,-19.73,-29.07
2016,2434,統懋,-10.76,-16.28
2017,2434,統懋,-11.89,-20.49
2018,2434,統懋,-18.64,-38.23
2019,2434,統懋,-30.76,-92.22
2020,2434,統懋,-0.15,         -2.67
2021,2434,統懋,-3.01,-4.35
2022,2434,統懋,         -4.96,         -6.78
