年份,公司代號,公司名稱,ROE,ROA
1995,2616,山隆,9.69,12.2
1996,2616,山隆,7.35,9.2
1997,2616,山隆,6.9,9.35
1998,2616,山隆,5.81,7.32
1999,2616,山隆,2.09,1.87
2000,2616,山隆,5.16,6.59
2001,2616,山隆,          5.00,6.0
2002,2616,山隆,6.0,10.0
2003,2616,山隆,7.0,12.0
2004,2616,山隆,6.0,12.0
2005,2616,山隆,5.0,10.0
2006,2616,山隆,5.0,10.0
2007,2616,山隆,5.0,10.0
2008,2616,山隆,4.0,7.0
2009,2616,山隆,4.38,7.64
2010,2616,山隆,5.81,10.71
2011,2616,山隆,5.0,10.71
2013,2616,山隆,4.84,9.33
2014,2616,山隆,4.0,8.0
2015,2616,山隆,4.1,7.61
2016,2616,山隆,6.23,11.61
2017,2616,山隆,8.22,14.63
2018,2616,山隆,3.37,5.73
2019,2616,山隆,4.57,8.4
2020,2616,山隆,4.28,          8.02
2021,2616,山隆,4.41,7.91
2022,2616,山隆,          3.25,          5.68
