年份,公司代號,公司名稱,ROE,ROA
2000,8039,台虹,1.05,0.1
2001,8039,台虹,         -6.93,-11.8
2002,8039,台虹,8.93,12.51
2003,8039,台虹,18.23,28.87
2004,8039,台虹,15.94,24.87
2005,8039,台虹,15.21,24.68
2006,8039,台虹,10.7,17.28
2007,8039,台虹,7.67,11.27
2008,8039,台虹,5.24,6.88
2009,8039,台虹,7.4,10.22
2010,8039,台虹,12.65,19.08
2011,8039,台虹,7.89,11.6
2013,8039,台虹,10.08,17.58
2014,8039,台虹,7.91,13.78
2015,8039,台虹,6.36,10.42
2016,8039,台虹,5.26,8.04
2017,8039,台虹,6.81,10.66
2018,8039,台虹,6.08,9.29
2019,8039,台虹,5.43,8.39
2020,8039,台虹,6.99,         10.50
2021,8039,台虹,5.94,9.61
2022,8039,台虹,          5.34,          8.66
