年份,公司代號,公司名稱,ROE,ROA
2000,6192,巨路,15.81,32.51
2001,6192,巨路,          8.43,15.09
2002,6192,巨路,10.62,17.99
2003,6192,巨路,8.6,15.05
2004,6192,巨路,8.96,13.16
2005,6192,巨路,7.11,14.3
2006,6192,巨路,11.19,20.78
2007,6192,巨路,14.8,25.51
2008,6192,巨路,14.28,23.87
2009,6192,巨路,12.38,20.02
2010,6192,巨路,13.62,21.51
2011,6192,巨路,14.06,21.98
2013,6192,巨路,10.71,18.35
2014,6192,巨路,10.27,16.68
2015,6192,巨路,8.97,14.07
2016,6192,巨路,7.92,12.17
2017,6192,巨路,7.75,11.86
2018,6192,巨路,10.53,16.87
2019,6192,巨路,9.45,15.37
2020,6192,巨路,9.41,         14.82
2021,6192,巨路,9.93,15.59
2022,6192,巨路,          9.37,         15.12
