年份,公司代號,公司名稱,ROE,ROA
1997,1468,昶和,7.5,11.1
1998,1468,昶和,6.9,9.3
1999,1468,昶和,7.0,9.3
2000,1468,昶和,4.8,5.9
2001,1468,昶和,          2.70,2.8
2002,1468,昶和,1.6,1.7
2003,1468,昶和,0.6,0.4
2004,1468,昶和,-2.4,-3.8
2005,1468,昶和,0.4,0.2
2006,1468,昶和,-3.1,-5.2
2007,1468,昶和,-1.5,-3.1
2008,1468,昶和,-4.8,-8.6
2009,1468,昶和,-7.4,-13.0
2010,1468,昶和,-9.43,-17.89
2011,1468,昶和,9.02,14.13
2013,1468,昶和,-0.99,-3.9
2014,1468,昶和,-1.71,-5.47
2015,1468,昶和,-1.56,-5.18
2016,1468,昶和,-1.02,-4.1
2017,1468,昶和,-3.58,-9.93
2018,1468,昶和,2.56,4.04
2019,1468,昶和,2.9,4.75
2020,1468,昶和,2.42,          3.78
2021,1468,昶和,1.04,1.17
2022,1468,昶和,          1.78,          3.02
