年份,公司代號,公司名稱,ROE,ROA
2000,6209,今國光,26.38,37.83
2001,6209,今國光,         16.66,20.63
2002,6209,今國光,18.1,24.6
2003,6209,今國光,20.73,30.54
2004,6209,今國光,22.57,33.02
2005,6209,今國光,15.68,24.29
2006,6209,今國光,5.99,9.55
2007,6209,今國光,4.74,6.97
2008,6209,今國光,0.21,0.13
2009,6209,今國光,-6.13,-8.95
2010,6209,今國光,6.96,9.87
2011,6209,今國光,6.87,9.65
2013,6209,今國光,1.2,1.78
2014,6209,今國光,-1.9,-3.26
2015,6209,今國光,-2.79,-4.62
2016,6209,今國光,-0.4,-1.07
2017,6209,今國光,-2.33,-3.86
2018,6209,今國光,0.03,-0.65
2019,6209,今國光,-2.24,-3.29
2020,6209,今國光,-4.67,         -6.98
2021,6209,今國光,-3.11,-4.87
2022,6209,今國光,          1.54,          2.02
