年份,公司代號,公司名稱,ROE,ROA
1994,2357,華碩,44.32,68.14
1995,2357,華碩,58.35,83.09
1996,2357,華碩,58.56,77.13
1997,2357,華碩,44.03,53.39
1998,2357,華碩,39.16,45.57
1999,2357,華碩,33.88,38.97
2000,2357,華碩,27.91,32.46
2001,2357,華碩,         23.13,27.04
2002,2357,華碩,13.0,15.19
2003,2357,華碩,13.82,16.41
2004,2357,華碩,15.08,19.16
2005,2357,華碩,11.13,18.47
2006,2357,華碩,7.64,15.9
2007,2357,華碩,9.34,18.83
2008,2357,華碩,6.39,10.08
2009,2357,華碩,5.6,7.33
2010,2357,華碩,8.35,11.81
2011,2357,華碩,9.48,15.0
2013,2357,華碩,7.73,16.27
2014,2357,華碩,6.14,13.03
2015,2357,華碩,5.12,10.32
2016,2357,華碩,5.64,11.09
2017,2357,華碩,4.56,8.84
2018,2357,華碩,1.6,3.04
2019,2357,華碩,3.79,7.42
2020,2357,華碩,7.62,         14.27
2021,2357,華碩,10.38,20.22
2022,2357,華碩,          3.57,          7.11
