年份,公司代號,公司名稱,ROE,ROA
2000,6214,精誠,-40.0,-44.0
2001,6214,精誠,         39.00,44.0
2002,6214,精誠,19.0,24.0
2003,6214,精誠,14.0,18.0
2004,6214,精誠,12.0,14.0
2006,6214,精誠,8.0,10.0
2007,6214,精誠,8.0,10.0
2008,6214,精誠,-5.0,-6.0
2009,6214,精誠,10.0,11.0
2010,6214,精誠,7.0,8.0
2011,6214,精誠,1.0,1.0
2013,6214,精誠,4.7,6.43
2014,6214,精誠,4.1,5.61
2015,6214,精誠,3.09,4.22
2016,6214,精誠,5.89,8.41
2017,6214,精誠,6.24,9.35
2018,6214,精誠,5.47,8.23
2019,6214,精誠,8.84,13.58
2020,6214,精誠,7.8,         12.35
2021,6214,精誠,5.18,8.91
2022,6214,精誠,          4.23,          7.94
