年份,公司代號,公司名稱,ROE,ROA
1997,1234,黑松,5.71,9.08
1998,1234,黑松,4.04,6.17
1999,1234,黑松,2.73,4.08
2000,1234,黑松,3.36,5.01
2001,1234,黑松,          2.24,3.35
2002,1234,黑松,2.88,4.34
2003,1234,黑松,2.37,3.57
2004,1234,黑松,0.39,0.52
2005,1234,黑松,0.92,1.09
2006,1234,黑松,1.07,1.23
2007,1234,黑松,1.43,1.61
2008,1234,黑松,1.96,2.21
2009,1234,黑松,2.99,3.39
2010,1234,黑松,3.01,3.43
2011,1234,黑松,3.08,3.48
2013,1234,黑松,1.39,1.64
2014,1234,黑松,1.84,2.25
2015,1234,黑松,2.88,3.57
2016,1234,黑松,5.01,6.27
2017,1234,黑松,2.47,3.07
2018,1234,黑松,3.11,3.96
2019,1234,黑松,3.77,4.77
2020,1234,黑松,4.01,          4.95
2021,1234,黑松,3.57,4.4
2022,1234,黑松,          3.94,          4.86
