年份,公司代號,公司名稱,ROE,ROA
2002,3013,晟銘電,9.0,17.0
2003,3013,晟銘電,3.0,6.0
2004,3013,晟銘電,4.0,8.0
2005,3013,晟銘電,1.0,1.0
2006,3013,晟銘電,4.5,8.0
2007,3013,晟銘電,4.1,6.43
2008,3013,晟銘電,3.4,4.59
2009,3013,晟銘電,1.26,1.46
2010,3013,晟銘電,6.17,8.37
2011,3013,晟銘電,-1.73,-3.23
2013,3013,晟銘電,3.03,4.75
2014,3013,晟銘電,4.1,6.14
2015,3013,晟銘電,2.29,3.13
2016,3013,晟銘電,6.88,10.59
2017,3013,晟銘電,5.75,9.42
2018,3013,晟銘電,3.14,5.52
2019,3013,晟銘電,3.29,5.71
2020,3013,晟銘電,1.79,          2.68
2021,3013,晟銘電,-1.65,-4.99
2022,3013,晟銘電,          3.33,          8.37
