年份,公司代號,公司名稱,ROE,ROA
1994,2351,順德,8.41,15.01
1995,2351,順德,10.31,19.21
1996,2351,順德,5.92,8.42
1997,2351,順德,8.59,11.5
1998,2351,順德,6.34,7.95
1999,2351,順德,4.62,6.23
2000,2351,順德,2.69,2.81
2001,2351,順德,         -0.73,-3.76
2002,2351,順德,0.42,-1.27
2003,2351,順德,3.82,5.74
2004,2351,順德,7.3,12.91
2005,2351,順德,5.47,10.08
2006,2351,順德,9.59,19.69
2007,2351,順德,7.78,16.44
2008,2351,順德,2.23,3.58
2009,2351,順德,5.12,10.18
2010,2351,順德,9.04,18.77
2011,2351,順德,2.15,4.0
2013,2351,順德,6.37,13.19
2014,2351,順德,8.2,16.73
2015,2351,順德,6.59,12.53
2016,2351,順德,8.4,15.36
2017,2351,順德,7.84,14.1
2018,2351,順德,8.45,15.21
2019,2351,順德,5.48,9.18
2020,2351,順德,4.27,          6.70
2021,2351,順德,8.1,14.51
2022,2351,順德,          8.15,         14.79
