年份,公司代號,公司名稱,ROE,ROA
1990,2017,官田鋼,11.09,         14.77
1991,2017,官田鋼,8.61,12.79
1992,2017,官田鋼,9.25,13.68
1993,2017,官田鋼,8.23,9.33
1994,2017,官田鋼,7.84,9.18
1995,2017,官田鋼,4.6,4.6
1996,2017,官田鋼,1.1,0.0
1997,2017,官田鋼,2.6,2.4
1998,2017,官田鋼,-6.2,-16.7
1999,2017,官田鋼,-1.9,-6.5
2000,2017,官田鋼,-2.5,-7.5
2001,2017,官田鋼,         -0.80,-3.9
2002,2017,官田鋼,6.7,9.4
2003,2017,官田鋼,5.6,7.8
2004,2017,官田鋼,3.7,4.9
2005,2017,官田鋼,-2.1,-5.2
2006,2017,官田鋼,0.25,-2.02
2007,2017,官田鋼,-9.65,-19.13
2008,2017,官田鋼,-8.84,-16.4
2009,2017,官田鋼,0.81,0.32
2010,2017,官田鋼,5.88,8.34
2011,2017,官田鋼,2.6,3.2
2013,2017,官田鋼,0.16,-0.35
2014,2017,官田鋼,0.0,-0.82
2015,2017,官田鋼,-0.29,-1.41
2016,2017,官田鋼,4.1,5.65
2017,2017,官田鋼,5.08,7.07
2018,2017,官田鋼,2.25,2.75
2019,2017,官田鋼,-1.27,-2.97
2020,2017,官田鋼,1.21,          1.27
2021,2017,官田鋼,6.6,11.0
2022,2017,官田鋼,          3.28,          4.96
