年份,公司代號,公司名稱,ROE,ROA
1994,2032,新鋼,11.12,17.19
1995,2032,新鋼,8.88,12.44
1996,2032,新鋼,-1.42,-4.43
1997,2032,新鋼,-0.01,-2.57
1998,2032,新鋼,1.6,-1.49
1999,2032,新鋼,7.93,11.48
2000,2032,新鋼,6.45,8.9
2001,2032,新鋼,          3.00,3.85
2002,2032,新鋼,5.63,8.63
2003,2032,新鋼,6.83,11.8
2004,2032,新鋼,9.02,16.89
2005,2032,新鋼,-0.81,-2.54
2006,2032,新鋼,15.16,29.98
2007,2032,新鋼,0.91,0.67
2008,2032,新鋼,-6.88,-12.16
2009,2032,新鋼,2.86,4.03
2010,2032,新鋼,5.41,8.33
2011,2032,新鋼,0.76,0.93
2013,2032,新鋼,1.99,2.55
2014,2032,新鋼,2.81,3.48
2015,2032,新鋼,1.69,2.11
2016,2032,新鋼,3.64,4.45
2017,2032,新鋼,0.77,0.92
2018,2032,新鋼,0.84,1.0
2019,2032,新鋼,2.41,2.86
2020,2032,新鋼,3.76,          4.49
2021,2032,新鋼,7.77,9.48
2022,2032,新鋼,          1.86,          2.17
