年份,公司代號,公司名稱,ROE,ROA
1994,2383,台光電,6.02,7.89
1995,2383,台光電,15.5,30.3
1996,2383,台光電,10.19,16.48
1997,2383,台光電,7.03,10.28
1998,2383,台光電,5.95,7.69
1999,2383,台光電,4.98,6.17
2000,2383,台光電,8.21,11.25
2001,2383,台光電,         -1.98,-3.87
2002,2383,台光電,-4.35,-6.25
2003,2383,台光電,-6.99,-10.07
2004,2383,台光電,8.75,13.1
2005,2383,台光電,2.82,4.94
2006,2383,台光電,8.49,15.37
2007,2383,台光電,7.26,12.34
2008,2383,台光電,2.91,3.98
2009,2383,台光電,13.12,20.5
2010,2383,台光電,17.6,27.31
2011,2383,台光電,10.82,16.06
2013,2383,台光電,6.24,12.7
2014,2383,台光電,10.11,20.44
2015,2383,台光電,14.08,26.78
2016,2383,台光電,15.14,27.46
2017,2383,台光電,14.11,24.96
2018,2383,台光電,8.33,14.74
2019,2383,台光電,13.77,25.5
2020,2383,台光電,13.98,         24.39
2021,2383,台光電,17.26,30.11
2022,2383,台光電,         12.70,         24.26
