年份,公司代號,公司名稱,ROE,ROA
1998,2461,光群雷,10.5,11.76
1999,2461,光群雷,14.78,16.81
2000,2461,光群雷,15.63,18.25
2001,2461,光群雷,         11.65,14.13
2002,2461,光群雷,8.95,16.03
2003,2461,光群雷,-6.34,-19.82
2004,2461,光群雷,3.85,6.12
2005,2461,光群雷,6.01,9.95
2006,2461,光群雷,9.1,14.13
2007,2461,光群雷,13.44,19.08
2008,2461,光群雷,3.21,3.99
2009,2461,光群雷,3.49,4.41
2010,2461,光群雷,2.12,2.43
2011,2461,光群雷,-1.26,-2.32
2013,2461,光群雷,6.13,10.41
2014,2461,光群雷,3.72,5.67
2015,2461,光群雷,3.47,5.47
2016,2461,光群雷,4.35,7.75
2017,2461,光群雷,3.41,5.72
2018,2461,光群雷,0.76,0.69
2019,2461,光群雷,-1.88,-4.71
2020,2461,光群雷,3.01,          5.84
2021,2461,光群雷,4.54,13.93
2022,2461,光群雷,          1.72,          2.63
