年份,公司代號,公司名稱,ROE,ROA
1992,2330,台積電,12.66,18.4
1993,2330,台積電,32.31,46.74
1994,2330,台積電,41.17,56.62
1995,2330,台積電,41.23,57.55
1996,2330,台積電,32.4,45.28
1997,2330,台積電,20.35,29.56
1998,2330,台積電,14.04,19.99
1999,2330,台積電,18.19,23.98
2000,2330,台積電,24.12,31.43
2001,2330,台積電,          4.76,5.37
2002,2330,台積電,6.63,7.54
2003,2330,台積電,12.67,15.12
2004,2330,台積電,21.16,25.36
2005,2330,台積電,19.23,22.16
2006,2330,台積電,23.6,26.64
2007,2330,台積電,19.49,21.94
2008,2330,台積電,18.35,20.74
2009,2330,台積電,15.98,18.37
2010,2330,台積電,25.31,30.23
2011,2330,台積電,18.4,22.3
2013,2330,台積電,17.11,24.0
2014,2330,台積電,19.33,27.88
2015,2330,台積電,19.62,27.04
2016,2330,台積電,19.03,25.6
2017,2330,台積電,17.84,23.57
2018,2330,台積電,17.34,21.95
2019,2330,台積電,15.99,20.94
2020,2330,台積電,20.69,         29.84
2021,2330,台積電,18.56,29.69
2022,2330,台積電,         23.64,         39.76
