年份,公司代號,公司名稱,ROE,ROA
1990,2008,高興昌,1.84,         -1.44
1991,2008,高興昌,4.02,1.2
1992,2008,高興昌,2.45,-0.49
1993,2008,高興昌,2.07,-0.82
1994,2008,高興昌,3.7,2.05
1995,2008,高興昌,2.65,0.51
1996,2008,高興昌,2.77,0.78
1997,2008,高興昌,2.98,0.94
1998,2008,高興昌,-3.09,-15.6
1999,2008,高興昌,3.62,1.17
2000,2008,高興昌,-2.36,-15.54
2001,2008,高興昌,         -1.90,-17.05
2002,2008,高興昌,3.08,3.1
2003,2008,高興昌,3.96,5.78
2004,2008,高興昌,6.38,14.36
2005,2008,高興昌,-11.8,-46.75
2006,2008,高興昌,-2.0,-17.24
2007,2008,高興昌,3.03,3.84
2008,2008,高興昌,0.7,-6.94
2009,2008,高興昌,-2.75,-19.81
2010,2008,高興昌,-6.9,-42.16
2011,2008,高興昌,-5.15,-44.81
2013,2008,高興昌,89.19,244.42
2014,2008,高興昌,-7.07,-9.51
2015,2008,高興昌,3.86,5.22
2016,2008,高興昌,-2.13,-4.45
2017,2008,高興昌,-3.5,-7.88
2018,2008,高興昌,-2.66,-7.02
2019,2008,高興昌,-1.69,-5.15
2020,2008,高興昌,0.0,         -1.25
2021,2008,高興昌,1.24,1.46
2022,2008,高興昌,          2.33,          3.87
