年份,公司代號,公司名稱,ROE,ROA
1999,1539,巨庭,15.0,23.0
2000,1539,巨庭,11.0,17.0
2003,1539,巨庭,2.38,3.88
2004,1539,巨庭,1.06,1.46
2005,1539,巨庭,-10.25,-23.23
2006,1539,巨庭,1.29,1.53
2007,1539,巨庭,4.92,10.19
2008,1539,巨庭,-1.33,-4.61
2009,1539,巨庭,-3.65,-8.29
2010,1539,巨庭,-3.84,-8.08
2011,1539,巨庭,-1.45,-4.79
2013,1539,巨庭,6.15,13.87
2014,1539,巨庭,8.02,17.25
2015,1539,巨庭,9.92,24.58
2016,1539,巨庭,7.13,18.43
2017,1539,巨庭,3.21,6.92
2018,1539,巨庭,11.25,26.88
2019,1539,巨庭,2.55,5.22
2020,1539,巨庭,-0.13,         -1.45
2021,1539,巨庭,2.41,6.82
2022,1539,巨庭,         12.25,         25.94
