年份,公司代號,公司名稱,ROE,ROA
1998,2481,強茂,11.34,20.63
1999,2481,強茂,15.09,30.33
2000,2481,強茂,14.79,24.95
2001,2481,強茂,          6.29,8.95
2002,2481,強茂,5.95,8.29
2003,2481,強茂,7.68,13.96
2004,2481,強茂,4.75,8.42
2005,2481,強茂,1.13,0.18
2006,2481,強茂,5.44,9.36
2007,2481,強茂,5.58,8.63
2008,2481,強茂,2.67,3.23
2009,2481,強茂,1.44,1.26
2010,2481,強茂,10.81,16.76
2011,2481,強茂,-3.9,-6.98
2013,2481,強茂,-1.91,-9.61
2014,2481,強茂,1.55,-0.12
2015,2481,強茂,2.67,4.31
2016,2481,強茂,4.49,9.21
2017,2481,強茂,-0.28,-2.24
2018,2481,強茂,5.38,12.11
2019,2481,強茂,3.66,7.71
2020,2481,強茂,5.82,         13.22
2021,2481,強茂,9.26,19.43
2022,2481,強茂,          6.69,         12.55
