年份,公司代號,公司名稱,ROE,ROA
1996,2707,晶華,17.31,22.57
1997,2707,晶華,8.33,10.35
1998,2707,晶華,-2.8,-3.66
1999,2707,晶華,9.67,11.84
2000,2707,晶華,14.44,17.06
2001,2707,晶華,         11.59,13.3
2002,2707,晶華,14.15,16.61
2003,2707,晶華,16.28,20.01
2004,2707,晶華,18.01,22.38
2005,2707,晶華,18.86,22.97
2006,2707,晶華,15.53,22.51
2007,2707,晶華,19.84,31.24
2008,2707,晶華,18.8,24.45
2009,2707,晶華,19.32,25.74
2010,2707,晶華,20.11,32.4
2011,2707,晶華,18.28,32.55
2013,2707,晶華,17.66,34.66
2014,2707,晶華,16.3,31.89
2015,2707,晶華,16.18,30.92
2016,2707,晶華,13.17,24.99
2017,2707,晶華,14.9,28.61
2018,2707,晶華,18.57,34.67
2019,2707,晶華,15.24,35.19
2020,2707,晶華,7.27,         20.33
2021,2707,晶華,20.95,50.83
2022,2707,晶華,          9.90,         20.59
