年份,公司代號,公司名稱,ROE,ROA
1997,5607,遠雄港,7.93,8.47
1998,5607,遠雄港,11.81,17.05
1999,5607,遠雄港,14.28,20.89
2000,5607,遠雄港,18.5,26.1
2001,5607,遠雄港,         12.93,17.14
2002,5607,遠雄港,11.01,16.14
2003,5607,遠雄港,6.35,9.46
2004,5607,遠雄港,7.95,12.93
2005,5607,遠雄港,5.81,8.39
2006,5607,遠雄港,0.93,0.72
2007,5607,遠雄港,-10.35,-10.68
2008,5607,遠雄港,8.02,8.25
2009,5607,遠雄港,-4.96,-5.11
2010,5607,遠雄港,-0.48,-0.49
2011,5607,遠雄港,0.36,0.36
2013,5607,遠雄港,6.55,6.59
2014,5607,遠雄港,4.85,7.98
2015,5607,遠雄港,3.53,5.35
2016,5607,遠雄港,3.9,5.81
2017,5607,遠雄港,5.36,7.94
2018,5607,遠雄港,4.39,6.26
2019,5607,遠雄港,7.7,12.69
2020,5607,遠雄港,4.71,          8.70
2021,5607,遠雄港,4.82,10.19
2022,5607,遠雄港,          6.39,         15.62
