年份,公司代號,公司名稱,ROE,ROA
1999,5608,四維航,3.46,3.48
2000,5608,四維航,3.85,4.1
2001,5608,四維航,          2.70,2.95
2002,5608,四維航,3.31,4.48
2003,5608,四維航,7.64,9.75
2004,5608,四維航,26.94,31.06
2005,5608,四維航,33.51,37.74
2006,5608,四維航,23.5,28.17
2007,5608,四維航,24.2,29.57
2008,5608,四維航,40.77,50.25
2009,5608,四維航,10.91,14.02
2010,5608,四維航,9.89,13.93
2011,5608,四維航,7.86,11.65
2013,5608,四維航,1.88,4.36
2014,5608,四維航,1.42,2.5
2015,5608,四維航,0.53,-0.64
2016,5608,四維航,-2.47,-12.5
2017,5608,四維航,-5.15,-31.13
2018,5608,四維航,0.88,-5.05
2019,5608,四維航,0.22,-9.26
2020,5608,四維航,-2.99,        -24.30
2021,5608,四維航,9.26,36.41
2022,5608,四維航,          9.14,         22.46
