年份,公司代號,公司名稱,ROE,ROA
1990,9905,大華,14.12,         14.96
1991,9905,大華,10.45,11.47
1992,9905,大華,11.07,12.26
1993,9905,大華,12.6,15.75
1994,9905,大華,11.63,14.26
1995,9905,大華,9.09,10.32
1996,9905,大華,9.28,10.61
1997,9905,大華,8.07,8.38
1998,9905,大華,5.55,5.74
1999,9905,大華,9.58,10.11
2000,9905,大華,5.16,5.45
2001,9905,大華,          5.22,5.62
2002,9905,大華,6.78,7.4
2003,9905,大華,9.8,10.8
2004,9905,大華,8.0,8.77
2005,9905,大華,8.04,8.93
2006,9905,大華,6.6,7.39
2007,9905,大華,5.52,6.18
2008,9905,大華,4.85,5.49
2009,9905,大華,8.82,10.05
2010,9905,大華,10.36,11.8
2011,9905,大華,11.14,12.74
2013,9905,大華,9.4,13.11
2014,9905,大華,7.91,11.17
2015,9905,大華,7.13,9.65
2016,9905,大華,6.17,8.31
2017,9905,大華,6.24,8.42
2018,9905,大華,4.78,6.35
2019,9905,大華,4.97,6.65
2020,9905,大華,5.6,          7.57
2021,9905,大華,5.74,7.87
2022,9905,大華,          4.34,          6.11
