年份,公司代號,公司名稱,ROE,ROA
1997,1530,亞崴,13.34,19.91
1998,1530,亞崴,14.48,19.12
1999,1530,亞崴,5.95,7.4
2000,1530,亞崴,4.4,5.36
2001,1530,亞崴,          2.96,3.42
2002,1530,亞崴,7.81,11.01
2003,1530,亞崴,17.54,29.13
2004,1530,亞崴,16.74,33.17
2005,1530,亞崴,16.19,33.88
2006,1530,亞崴,18.08,35.57
2007,1530,亞崴,18.05,31.21
2008,1530,亞崴,11.46,18.57
2009,1530,亞崴,1.51,2.06
2010,1530,亞崴,6.85,12.17
2011,1530,亞崴,6.16,12.05
2013,1530,亞崴,5.38,10.02
2014,1530,亞崴,5.28,11.31
2015,1530,亞崴,4.56,10.71
2016,1530,亞崴,2.44,5.11
2017,1530,亞崴,2.78,6.36
2018,1530,亞崴,4.66,11.63
2019,1530,亞崴,1.85,3.7
2020,1530,亞崴,9.6,         19.86
2021,1530,亞崴,2.18,3.96
2022,1530,亞崴,          5.69,         11.11
