年份,公司代號,公司名稱,ROE,ROA
1993,2025,千興,4.93,1.62
1994,2025,千興,12.49,18.74
1995,2025,千興,10.66,13.36
1996,2025,千興,2.98,2.84
1997,2025,千興,4.5,3.55
1998,2025,千興,1.2,0.2
1999,2025,千興,4.22,4.64
2000,2025,千興,-10.26,-18.17
2001,2025,千興,        -10.92,-26.15
2002,2025,千興,2.15,0.48
2003,2025,千興,9.0,15.0
2004,2025,千興,5.0,8.0
2005,2025,千興,-3.0,-6.0
2006,2025,千興,8.65,11.34
2007,2025,千興,1.46,1.29
2008,2025,千興,-19.97,-27.48
2009,2025,千興,0.87,0.6
2010,2025,千興,3.08,3.75
2011,2025,千興,-10.9,-14.64
2013,2025,千興,-11.01,-18.34
2014,2025,千興,-2.56,-5.18
2015,2025,千興,-15.73,-29.66
2016,2025,千興,4.76,7.76
2017,2025,千興,7.56,11.97
2018,2025,千興,-23.2,-46.82
2019,2025,千興,-8.15,-24.52
2020,2025,千興,-10.8,        -39.54
2021,2025,千興,15.49,48.77
2022,2025,千興,         45.34,         72.09
