年份,公司代號,公司名稱,ROE,ROA
1997,2433,互盛電,36.69,49.94
1998,2433,互盛電,7.29,9.28
1999,2433,互盛電,9.68,12.33
2000,2433,互盛電,17.49,22.6
2001,2433,互盛電,        -11.42,-18.65
2002,2433,互盛電,3.43,4.0
2003,2433,互盛電,5.48,7.21
2004,2433,互盛電,7.02,10.77
2005,2433,互盛電,6.59,10.81
2006,2433,互盛電,2.72,3.97
2007,2433,互盛電,12.65,20.18
2008,2433,互盛電,10.58,15.53
2009,2433,互盛電,6.17,9.09
2010,2433,互盛電,7.5,9.93
2011,2433,互盛電,14.23,17.62
2013,2433,互盛電,13.59,21.28
2014,2433,互盛電,7.77,12.17
2015,2433,互盛電,7.9,13.6
2016,2433,互盛電,6.18,10.85
2017,2433,互盛電,7.44,13.48
2018,2433,互盛電,6.74,11.59
2019,2433,互盛電,8.14,13.43
2020,2433,互盛電,7.58,         12.30
2021,2433,互盛電,7.25,11.67
2022,2433,互盛電,          7.65,         12.26
