年份,公司代號,公司名稱,ROE,ROA
2001,6239,力成,          5.50,6.98
2002,6239,力成,5.66,6.96
2003,6239,力成,18.56,31.06
2004,6239,力成,25.63,46.08
2005,6239,力成,21.05,39.74
2006,6239,力成,21.02,40.81
2007,6239,力成,19.85,39.41
2008,6239,力成,16.92,33.31
2009,6239,力成,11.24,21.16
2010,6239,力成,14.59,25.75
2011,6239,力成,8.0,13.58
2013,6239,力成,-4.24,-7.99
2014,6239,力成,6.49,11.56
2015,6239,力成,7.38,12.37
2016,6239,力成,8.06,13.93
2017,6239,力成,8.34,15.51
2018,6239,力成,7.68,14.62
2019,6239,力成,6.8,12.74
2020,6239,力成,7.78,         14.44
2021,6239,力成,10.48,19.27
2022,6239,力成,          9.22,         16.59
