年份,公司代號,公司名稱,ROE,ROA
1993,2207,和泰車,6.18,16.12
1994,2207,和泰車,8.96,19.54
1995,2207,和泰車,9.23,13.45
1996,2207,和泰車,7.05,9.67
1997,2207,和泰車,7.98,12.97
1998,2207,和泰車,8.67,12.92
1999,2207,和泰車,6.17,8.46
2000,2207,和泰車,8.48,11.49
2001,2207,和泰車,          6.57,8.91
2002,2207,和泰車,8.01,12.26
2003,2207,和泰車,10.67,17.37
2004,2207,和泰車,17.12,24.09
2005,2207,和泰車,20.86,27.74
2006,2207,和泰車,15.67,19.62
2007,2207,和泰車,15.38,18.17
2008,2207,和泰車,10.72,13.07
2009,2207,和泰車,12.84,16.2
2010,2207,和泰車,16.75,21.58
2011,2207,和泰車,20.25,25.8
2013,2207,和泰車,6.89,23.7
2014,2207,和泰車,7.46,25.94
2015,2207,和泰車,6.96,25.06
2016,2207,和泰車,7.06,25.03
2017,2207,和泰車,6.02,21.93
2018,2207,和泰車,5.35,20.51
2019,2207,和泰車,5.65,20.3
2020,2207,和泰車,6.09,         20.73
2021,2207,和泰車,6.14,21.93
2022,2207,和泰車,         -4.12,        -19.20
