年份,公司代號,公司名稱,ROE,ROA
1990,2314,台揚,20.69,         33.25
1991,2314,台揚,18.32,26.58
1992,2314,台揚,11.1,13.97
1993,2314,台揚,11.3,14.24
1994,2314,台揚,8.92,11.0
1995,2314,台揚,5.52,6.14
1996,2314,台揚,-4.77,-6.81
1999,2314,台揚,16.53,24.44
2000,2314,台揚,14.49,22.6
2001,2314,台揚,         10.22,15.15
2002,2314,台揚,-7.4,-13.75
2003,2314,台揚,2.49,1.07
2004,2314,台揚,5.23,7.57
2005,2314,台揚,1.86,1.88
2006,2314,台揚,6.51,8.56
2007,2314,台揚,6.4,8.54
2008,2314,台揚,5.02,6.72
2009,2314,台揚,-0.68,-1.21
2010,2314,台揚,-1.93,-3.41
2011,2314,台揚,-22.85,-49.06
2013,2314,台揚,-12.2,-31.69
2014,2314,台揚,-8.14,-24.21
2015,2314,台揚,1.05,2.06
2016,2314,台揚,3.24,7.57
2017,2314,台揚,3.08,6.3
2018,2314,台揚,1.09,1.88
2019,2314,台揚,0.1,0.06
2020,2314,台揚,-1.53,         -3.76
2021,2314,台揚,-7.2,-20.54
2022,2314,台揚,         -6.69,        -24.08
