年份,公司代號,公司名稱,ROE,ROA
1990,1418,東華,3.03,          3.29
1991,1418,東華,6.72,7.47
1992,1418,東華,10.14,11.41
1993,1418,東華,6.82,7.42
1994,1418,東華,11.93,13.51
1995,1418,東華,5.67,6.18
1996,1418,東華,4.94,5.34
1997,1418,東華,5.56,6.08
1998,1418,東華,-1.98,-3.14
1999,1418,東華,-6.55,-8.81
2000,1418,東華,3.32,3.77
2001,1418,東華,        -11.77,-19.03
2002,1418,東華,-4.07,-8.0
2003,1418,東華,-2.82,-6.07
2004,1418,東華,-0.75,-2.14
2005,1418,東華,-14.53,-28.04
2006,1418,東華,-4.44,-9.64
2007,1418,東華,-9.99,-22.71
2008,1418,東華,-14.38,-36.22
2009,1418,東華,14.13,29.74
2010,1418,東華,-1.26,-2.95
2011,1418,東華,2.29,3.8
2013,1418,東華,-5.32,-12.86
2014,1418,東華,-7.19,-20.08
2015,1418,東華,-8.53,-29.72
2016,1418,東華,-9.2,-44.7
2017,1418,東華,-17.91,-164.12
2018,1418,東華,-8.98,-46.5
2019,1418,東華,-7.27,-28.84
2020,1418,東華,-8.68,        -43.77
2021,1418,東華,-4.85,-20.87
2022,1418,東華,          1.53,          1.78
