年份,公司代號,公司名稱,ROE,ROA
1994,1323,永裕,6.49,11.13
1995,1323,永裕,7.79,10.73
1996,1323,永裕,7.79,10.65
1997,1323,永裕,5.44,6.71
1998,1323,永裕,4.39,4.96
1999,1323,永裕,4.6,5.32
2000,1323,永裕,3.87,4.39
2001,1323,永裕,          3.52,4.23
2002,1323,永裕,6.35,8.51
2003,1323,永裕,5.78,8.0
2004,1323,永裕,5.07,7.41
2005,1323,永裕,1.57,1.75
2006,1323,永裕,3.49,5.04
2007,1323,永裕,4.59,7.27
2008,1323,永裕,4.0,5.96
2009,1323,永裕,6.25,10.58
2010,1323,永裕,9.47,16.78
2011,1323,永裕,7.32,13.26
2013,1323,永裕,9.32,19.11
2014,1323,永裕,9.88,19.1
2015,1323,永裕,8.25,15.25
2016,1323,永裕,9.46,17.34
2017,1323,永裕,8.36,15.3
2018,1323,永裕,9.09,16.53
2019,1323,永裕,7.82,15.19
2020,1323,永裕,6.92,         14.27
2021,1323,永裕,25.58,12.97
2022,1323,永裕,          5.48,         10.33
