年份,公司代號,公司名稱,ROE,ROA
1990,1410,南染,12.92,         14.69
1991,1410,南染,12.02,14.22
1992,1410,南染,9.53,11.18
1993,1410,南染,9.5,10.96
1994,1410,南染,8.54,10.01
1995,1410,南染,1.88,2.22
1999,1410,南染,-0.64,-0.76
2000,1410,南染,-9.07,-10.76
2001,1410,南染,         -6.74,-8.07
2002,1410,南染,-3.02,-3.72
2003,1410,南染,0.17,0.18
2004,1410,南染,-0.35,-0.47
2005,1410,南染,-1.97,-2.4
2006,1410,南染,0.03,0.03
2007,1410,南染,0.99,1.2
2008,1410,南染,0.32,0.38
2009,1410,南染,-1.08,-1.31
2010,1410,南染,6.39,7.72
2011,1410,南染,6.33,7.64
2013,1410,南染,6.11,7.67
2014,1410,南染,7.05,8.64
2015,1410,南染,8.49,10.47
2016,1410,南染,8.44,10.32
2017,1410,南染,6.64,8.07
2018,1410,南染,7.3,8.85
2019,1410,南染,4.58,5.53
2020,1410,南染,4.54,          5.49
2021,1410,南染,6.23,7.54
2022,1410,南染,          4.00,          4.80
