年份,公司代號,公司名稱,ROE,ROA
1997,5521,工信,2.81,2.73
1998,5521,工信,3.74,4.08
1999,5521,工信,2.94,3.95
2000,5521,工信,-1.85,-7.29
2001,5521,工信,         -6.13,-20.8
2002,5521,工信,1.53,2.11
2003,5521,工信,1.67,2.35
2004,5521,工信,10.11,24.97
2005,5521,工信,2.83,5.35
2006,5521,工信,7.26,15.94
2007,5521,工信,4.31,8.62
2008,5521,工信,-3.09,-6.39
2009,5521,工信,1.55,2.58
2010,5521,工信,2.93,5.65
2011,5521,工信,2.92,4.8
2013,5521,工信,1.36,2.08
2015,5521,工信,1.28,1.97
2016,5521,工信,1.26,1.98
2017,5521,工信,-3.92,-8.47
2018,5521,工信,-0.47,-1.78
2019,5521,工信,0.06,-0.58
2020,5521,工信,11.65,         19.94
2021,5521,工信,0.49,0.63
2022,5521,工信,          0.25,          0.20
