年份,公司代號,公司名稱,ROE,ROA
1994,2425,承啟,10.77,23.54
1995,2425,承啟,8.49,16.35
1996,2425,承啟,7.84,14.67
1997,2425,承啟,9.45,19.3
1998,2425,承啟,5.47,7.49
1999,2425,承啟,6.05,8.68
2000,2425,承啟,6.0,8.0
2001,2425,承啟,          6.00,10.0
2003,2425,承啟,-2.0,-5.0
2004,2425,承啟,-21.0,-42.0
2005,2425,承啟,-11.0,-19.0
2006,2425,承啟,4.23,6.71
2007,2425,承啟,-19.24,-33.02
2008,2425,承啟,-14.92,-23.36
2009,2425,承啟,7.16,14.08
2010,2425,承啟,-14.17,-27.01
2011,2425,承啟,-15.17,-19.45
2013,2425,承啟,17.85,28.71
2014,2425,承啟,11.35,17.94
2015,2425,承啟,7.31,10.71
2016,2425,承啟,3.66,5.13
2017,2425,承啟,-2.56,-3.23
2018,2425,承啟,12.29,14.13
2019,2425,承啟,5.08,6.19
2020,2425,承啟,7.13,         10.04
2021,2425,承啟,5.3,8.16
2022,2425,承啟,         11.19,         16.66
