年份,公司代號,公司名稱,ROE,ROA
1990,1802,台玻,9.92,         13.71
1991,1802,台玻,7.44,9.9
1992,1802,台玻,6.06,7.8
1993,1802,台玻,9.13,11.47
1994,1802,台玻,11.58,14.49
1995,1802,台玻,13.68,17.46
2000,1802,台玻,8.33,9.83
2001,1802,台玻,          8.00,9.12
2002,1802,台玻,6.25,7.11
2003,1802,台玻,6.17,6.98
2004,1802,台玻,12.01,13.71
2005,1802,台玻,8.72,10.0
2006,1802,台玻,6.89,7.71
2007,1802,台玻,8.13,8.89
2008,1802,台玻,3.02,3.27
2009,1802,台玻,3.06,3.33
2010,1802,台玻,10.82,12.0
2011,1802,台玻,4.46,5.37
2013,1802,台玻,-0.47,-2.01
2014,1802,台玻,0.29,-0.63
2015,1802,台玻,-9.47,-10.47
2016,1802,台玻,-1.34,-4.03
2017,1802,台玻,3.3,4.49
2018,1802,台玻,1.9,2.12
2019,1802,台玻,-1.12,-3.53
2020,1802,台玻,3.38,          5.46
2021,1802,台玻,13.34,23.39
2022,1802,台玻,         -0.41,         -1.50
