年份,公司代號,公司名稱,ROE,ROA
1998,6183,關貿,8.25,8.59
1999,6183,關貿,9.85,10.46
2000,6183,關貿,2.78,3.04
2001,6183,關貿,          9.29,10.28
2002,6183,關貿,6.97,7.69
2003,6183,關貿,7.86,8.6
2004,6183,關貿,5.65,6.12
2005,6183,關貿,4.64,5.1
2006,6183,關貿,7.05,7.87
2007,6183,關貿,6.11,6.87
2008,6183,關貿,6.92,7.85
2009,6183,關貿,5.16,5.93
2010,6183,關貿,7.8,9.21
2011,6183,關貿,7.18,8.92
2013,6183,關貿,7.59,10.02
2014,6183,關貿,7.58,9.96
2015,6183,關貿,6.99,9.24
2016,6183,關貿,7.83,10.19
2017,6183,關貿,9.6,12.3
2018,6183,關貿,10.0,13.13
2019,6183,關貿,10.13,13.48
2020,6183,關貿,11.14,         15.23
2021,6183,關貿,12.09,18.63
2022,6183,關貿,         12.74,         19.32
