年份,公司代號,公司名稱,ROE,ROA
1998,3019,亞光,8.06,18.09
1999,3019,亞光,29.39,44.7
2000,3019,亞光,33.17,49.55
2001,3019,亞光,         24.99,36.93
2002,3019,亞光,20.97,34.17
2003,3019,亞光,17.7,32.92
2004,3019,亞光,16.34,27.65
2005,3019,亞光,17.22,24.08
2006,3019,亞光,12.79,16.2
2007,3019,亞光,11.86,14.64
2008,3019,亞光,5.64,6.74
2009,3019,亞光,-2.42,-3.02
2010,3019,亞光,-5.98,-7.36
2011,3019,亞光,-13.11,-16.42
2013,3019,亞光,-3.17,-5.72
2014,3019,亞光,-0.64,-1.33
2015,3019,亞光,1.35,1.65
2016,3019,亞光,4.53,6.01
2017,3019,亞光,4.53,6.08
2018,3019,亞光,7.24,9.61
2019,3019,亞光,6.62,8.57
2020,3019,亞光,3.05,          3.98
2021,3019,亞光,8.76,12.14
2022,3019,亞光,          6.26,          8.79
